transaction_id,date,amount,transaction_type,transaction_duration_secs,is_recurring,location,device_id,merchant_id,channel,is_anomaly,is_weekend,day_of_week,hour_of_day,is_holiday,customer_age,amount_percentile,is_new_merchant,is_new_device,time_since_last_tx_secs,rolling_mean_3mo_amount,rolling_std_3mo_amount
171,2015-09-13 16:50:17,33.15,credit,90,0,"Los Angeles, CA",device_C,merchant_188,online,0,1,6,16,0,25,0.3352,1,0,32097.0,48.05,26.72
172,2015-09-13 18:53:10,46.02,credit,144,0,Online,device_A,merchant_121,branch,0,1,6,18,0,25,0.586,0,0,7373.0,47.13,25.3
173,2015-09-13 21:14:04,30.84,debit,72,0,Online,device_A,merchant_025,online,0,1,6,21,0,25,0.288,1,0,8454.0,46.81,25.32
174,2015-09-14 13:32:07,20.31,debit,177,0,"Los Angeles, CA",device_A,merchant_035,online,0,0,0,13,0,25,0.0878,1,0,58683.0,46.57,25.47
175,2015-09-14 14:35:44,40.05,debit,177,0,Online,device_A,merchant_227,branch,0,0,0,14,0,25,0.4726,1,0,3817.0,46.7,25.41
176,2015-09-14 17:05:27,21.23,debit,92,0,"San Francisco, CA",device_A,merchant_173,atm,0,0,0,17,0,25,0.1018,1,0,8983.0,46.51,25.54
177,2015-09-15 13:08:08,54.53,debit,7,0,"San Francisco, CA",device_A,merchant_135,online,0,0,1,13,0,25,0.7054,1,0,72161.0,46.63,25.55
178,2015-09-15 17:03:06,39.7,debit,15,0,Online,device_A,merchant_197,atm,0,0,1,17,0,25,0.4646,1,0,14098.0,46.14,25.24
179,2015-09-16 15:46:00,82.4,debit,105,1,Online,device_A,merchant_032,online,0,0,2,15,0,25,0.9178,0,0,81774.0,46.22,25.35
180,2015-09-18 03:54:28,34.29,credit,164,1,"Los Angeles, CA",device_A,merchant_053,branch,0,0,4,3,0,25,0.359,1,0,130108.0,46.04,25.38
181,2015-09-18 13:26:26,40.04,debit,72,1,"San Francisco, CA",device_C,merchant_069,online,0,0,4,13,0,25,0.4724,1,0,34318.0,45.4,24.78
182,2015-09-19 06:25:22,19.4,debit,74,0,"Los Angeles, CA",device_A,merchant_025,branch,0,1,5,6,0,25,0.0752,0,0,61136.0,45.45,24.72
183,2015-09-19 10:50:52,23.29,debit,143,0,Online,device_A,merchant_095,mobile,0,1,5,10,0,25,0.1414,0,0,15930.0,45.14,24.82
184,2015-09-19 23:59:12,17.47,debit,62,0,"Los Angeles, CA",device_B,merchant_212,mobile,0,1,5,23,0,25,0.0486,0,0,47300.0,44.49,24.77
185,2015-09-21 19:11:59,69.32,debit,146,0,"Los Angeles, CA",device_B,merchant_086,mobile,0,0,0,19,0,25,0.8488,1,0,155567.0,44.67,24.89
186,2015-09-22 02:10:37,32.14,credit,46,0,"Los Angeles, CA",device_A,merchant_102,atm,0,0,1,2,0,25,0.3142,1,0,25118.0,44.8,24.8
187,2015-09-22 03:36:23,78.53,credit,105,0,"New York, NY",device_C,merchant_077,online,0,0,1,3,0,25,0.8996,0,0,5146.0,44.77,24.76
188,2015-09-22 12:50:38,10.59,credit,109,0,Online,device_A,merchant_231,online,0,0,1,12,0,25,0.0042,1,0,33255.0,44.23,24.97
189,2015-09-22 14:00:56,87.71,credit,61,0,Online,device_A,merchant_130,atm,0,0,1,14,0,25,0.933,0,0,4218.0,44.67,25.39
190,2015-09-22 16:29:47,39.09,debit,121,0,"Los Angeles, CA",device_A,merchant_086,branch,0,0,1,16,0,25,0.4536,0,0,8931.0,44.64,25.39
191,2015-09-24 04:11:45,47.94,debit,43,0,"New York, NY",device_A,merchant_061,online,0,0,3,4,0,25,0.6168,0,0,128518.0,43.95,24.43
192,2015-09-24 16:58:11,23.77,debit,172,1,"Los Angeles, CA",device_B,merchant_137,mobile,0,0,3,16,0,25,0.1478,1,0,45986.0,43.65,24.51
193,2015-09-25 14:49:42,52.65,debit,99,0,"Los Angeles, CA",device_A,merchant_051,branch,0,0,4,14,0,25,0.685,0,0,78691.0,43.84,24.52
194,2015-09-25 18:13:28,33.55,debit,55,1,"New York, NY",device_A,merchant_002,mobile,0,0,4,18,0,25,0.3418,0,0,12226.0,43.91,24.48
195,2015-09-25 21:18:24,22.27,debit,167,0,"San Francisco, CA",device_D,merchant_173,branch,0,0,4,21,0,25,0.1218,0,0,11096.0,43.5,24.53
196,2015-09-26 01:04:37,22.11,debit,133,0,"Los Angeles, CA",device_A,merchant_032,online,0,1,5,1,0,25,0.1174,0,0,13573.0,43.01,24.51
197,2015-09-26 05:33:02,14819.43,debit,112,0,"Cape Town, South Africa",device_X19,merchant_200,online,1,1,5,5,0,25,0.9954,1,1,16105.0,207.21,1557.76
198,2015-09-26 12:11:08,48.92,debit,143,0,Online,device_A,merchant_080,online,0,1,5,12,0,25,0.6324,1,0,23886.0,207.42,1557.74
199,2015-09-26 15:41:17,29.43,debit,91,0,"San Francisco, CA",device_A,merchant_097,online,0,1,5,15,0,25,0.2596,1,0,12609.0,206.87,1557.79
200,2015-09-28 22:17:22,17.81,debit,16,0,"Los Angeles, CA",device_A,merchant_075,atm,0,0,0,22,0,25,0.054,0,0,196565.0,206.78,1557.8
201,2015-09-30 02:40:31,48.65,debit,57,0,Online,device_C,merchant_160,branch,0,0,2,2,0,25,0.628,1,0,102189.0,206.12,1557.86
202,2015-09-30 20:45:35,13.65,debit,102,0,"Los Angeles, CA",device_B,merchant_008,branch,0,0,2,20,0,25,0.016,1,0,65104.0,205.96,1557.88
203,2015-10-01 16:24:52,78.61,credit,25,0,"Los Angeles, CA",device_A,merchant_224,atm,0,0,3,16,0,25,0.9006,0,0,70757.0,206.59,1557.81
204,2015-10-02 03:18:49,109.2,debit,22,0,"Los Angeles, CA",device_A,merchant_085,online,0,0,4,3,0,25,0.9682,0,0,39237.0,207.55,1557.73
205,2015-10-02 16:50:26,20.98,debit,159,0,"San Francisco, CA",device_D,merchant_217,online,0,0,4,16,0,25,0.0966,1,0,48697.0,207.53,1557.73
206,2015-10-03 01:52:00,68.46,credit,123,0,"Los Angeles, CA",device_C,merchant_121,online,0,1,5,1,0,25,0.844,0,0,32494.0,207.89,1557.69
207,2015-10-03 12:13:49,48.16,debit,162,0,"San Francisco, CA",device_B,merchant_020,online,0,1,5,12,0,25,0.6206,1,0,37309.0,208.07,1557.67
208,2015-10-04 05:28:08,31.5,debit,87,0,"Los Angeles, CA",device_A,merchant_193,atm,0,1,6,5,0,25,0.3018,1,0,62059.0,207.67,1557.71
209,2015-10-04 17:17:00,32.24,debit,144,0,"San Francisco, CA",device_C,merchant_149,online,0,1,6,17,0,25,0.3162,0,0,42532.0,207.33,1557.75
210,2015-10-04 21:09:55,56.11,debit,143,0,"New York, NY",device_A,merchant_007,online,0,1,6,21,0,25,0.7232,0,0,13975.0,207.55,1557.73
211,2015-10-05 04:18:00,39.65,credit,82,0,"Los Angeles, CA",device_B,merchant_121,online,0,0,0,4,0,25,0.4624,0,0,25685.0,205.87,1557.83
212,2015-10-06 04:55:45,11.06,credit,102,0,Online,device_A,merchant_122,atm,0,0,1,4,0,25,0.0052,1,0,88665.0,205.59,1557.86
213,2015-10-06 23:53:17,114.04,debit,141,0,"Los Angeles, CA",device_B,merchant_217,online,0,0,1,23,0,25,0.9732,0,0,68252.0,206.43,1557.79
214,2015-10-07 15:33:00,50.23,debit,24,0,"Los Angeles, CA",device_A,merchant_137,online,0,0,2,15,0,25,0.651,0,0,56383.0,206.75,1557.75
215,2015-10-08 20:30:15,39.41,debit,141,0,Online,device_B,merchant_086,online,0,0,3,20,0,25,0.4586,0,0,104235.0,206.76,1557.75
216,2015-10-09 08:38:51,28.24,debit,36,0,Online,device_B,merchant_130,mobile,0,0,4,8,0,25,0.2338,0,0,43716.0,206.55,1557.77
217,2015-10-09 12:19:55,36.8,debit,49,0,"New York, NY",device_C,merchant_245,online,0,0,4,12,0,25,0.4088,0,0,13264.0,206.71,1557.76
218,2015-10-09 13:04:23,76.29,debit,82,0,"New York, NY",device_B,merchant_147,atm,0,0,4,13,0,25,0.8888,1,0,2668.0,207.21,1557.71
219,2015-10-09 15:24:19,46.1,debit,48,0,"Los Angeles, CA",device_C,merchant_060,branch,0,0,4,15,0,25,0.5872,0,0,8396.0,207.19,1557.71
220,2015-10-09 19:14:58,48.8,debit,97,0,"San Francisco, CA",device_C,merchant_198,atm,0,0,4,19,0,25,0.6308,1,0,13839.0,207.39,1557.69
221,2015-10-11 10:33:37,21.66,debit,102,0,"San Francisco, CA",device_A,merchant_187,mobile,0,1,6,10,0,25,0.11,0,0,141519.0,207.32,1557.7
222,2015-10-12 09:49:42,33.96,debit,171,0,"Los Angeles, CA",device_A,merchant_069,online,0,0,0,9,0,25,0.3512,0,0,83765.0,207.03,1557.73
223,2015-10-13 00:51:11,41.49,debit,6,0,"Los Angeles, CA",device_B,merchant_045,online,0,0,1,0,0,25,0.5054,1,0,54089.0,207.26,1557.7
224,2015-10-14 07:17:42,57.3,credit,68,0,Online,device_C,merchant_062,online,0,0,2,7,0,25,0.737,1,0,109591.0,207.63,1557.66
225,2015-10-14 21:22:18,32.85,debit,14,0,Online,device_A,merchant_138,atm,0,0,2,21,0,25,0.3294,1,0,50676.0,207.51,1557.67
226,2015-10-15 03:21:55,64.32,debit,30,0,"Los Angeles, CA",device_B,merchant_123,online,0,0,3,3,0,25,0.8114,0,0,21577.0,207.53,1557.67
227,2015-10-15 04:16:48,22.82,credit,110,0,"Los Angeles, CA",device_A,merchant_193,online,0,0,3,4,0,25,0.1322,0,0,3293.0,207.26,1557.7
228,2015-10-16 01:44:35,41.88,debit,8,0,"New York, NY",device_A,merchant_026,atm,0,0,4,1,0,25,0.5132,0,0,77267.0,207.33,1557.69
229,2015-10-16 17:10:58,38.52,debit,66,0,Online,device_B,merchant_218,atm,0,0,4,17,0,25,0.442,1,0,55583.0,207.37,1557.69
230,2015-10-16 21:42:17,18.96,debit,132,0,"Los Angeles, CA",device_B,merchant_188,online,0,0,4,21,0,25,0.0694,0,0,16279.0,206.84,1557.75
231,2015-10-17 03:14:51,39.49,debit,84,0,"San Francisco, CA",device_B,merchant_018,atm,0,1,5,3,0,25,0.4604,0,0,19954.0,206.58,1557.77
232,2015-10-18 11:23:24,30.23,debit,120,0,"New York, NY",device_C,merchant_059,atm,0,1,6,11,0,25,0.2748,0,0,115713.0,206.46,1557.79
233,2015-10-19 10:38:13,82.01,debit,53,0,"Los Angeles, CA",device_A,merchant_149,online,0,0,0,10,0,25,0.9164,0,0,83689.0,206.98,1557.74
234,2015-10-20 23:32:36,32.95,debit,99,0,"New York, NY",device_A,merchant_046,online,0,0,1,23,0,25,0.3318,0,0,132863.0,206.89,1557.75
235,2015-10-21 02:24:00,48.2,credit,74,0,"Los Angeles, CA",device_C,merchant_012,branch,0,0,2,2,0,25,0.6216,1,0,10284.0,207.11,1557.72
236,2015-10-21 23:12:59,21.86,debit,143,0,Online,device_B,merchant_230,atm,0,0,2,23,0,25,0.114,1,0,74939.0,206.94,1557.74
237,2015-10-22 08:53:22,45.53,debit,100,0,"Los Angeles, CA",device_A,merchant_206,online,0,0,3,8,0,25,0.5784,1,0,34823.0,207.09,1557.72
238,2015-10-23 16:06:19,32.87,credit,129,0,"Los Angeles, CA",device_B,merchant_113,online,0,0,4,16,0,25,0.3298,0,0,112377.0,207.03,1557.73
239,2015-10-26 07:54:10,27.44,debit,150,0,"Los Angeles, CA",device_C,merchant_160,atm,0,0,0,7,0,25,0.217,0,0,229671.0,206.98,1557.74
240,2015-10-27 08:22:08,166.83,credit,15,0,"Los Angeles, CA",device_B,merchant_167,mobile,0,0,1,8,0,25,0.9868,0,0,88078.0,208.25,1557.66
241,2015-10-27 21:15:34,33.9,debit,22,0,Online,device_C,merchant_227,atm,0,0,1,21,0,25,0.35,0,0,46406.0,207.95,1557.69
242,2015-10-28 22:19:47,36.38,credit,178,0,"New York, NY",device_A,merchant_209,online,0,0,2,22,0,25,0.4016,1,0,90253.0,207.98,1557.68
243,2015-10-29 17:32:43,63.5,debit,48,0,"Los Angeles, CA",device_A,merchant_183,online,0,0,3,17,0,25,0.8038,1,0,69176.0,208.38,1557.64
244,2015-10-30 20:57:49,27.54,credit,117,0,"Los Angeles, CA",device_C,merchant_055,branch,0,0,4,20,0,25,0.2192,1,0,98706.0,208.05,1557.68
245,2015-10-31 07:55:32,49.48,credit,73,0,"New York, NY",device_B,merchant_010,online,0,1,5,7,0,25,0.641,1,0,39463.0,208.11,1557.67
246,2015-10-31 09:39:51,52.2,debit,120,0,"Los Angeles, CA",device_A,merchant_035,mobile,0,1,5,9,0,25,0.6798,0,0,6259.0,208.31,1557.65
247,2015-10-31 16:59:11,45.71,debit,179,0,"Los Angeles, CA",device_B,merchant_080,mobile,0,1,5,16,0,25,0.5816,0,0,26360.0,207.93,1557.69
248,2015-11-01 10:29:03,127.51,debit,17,0,Online,device_B,merchant_006,online,0,1,6,10,0,25,0.9814,0,0,62992.0,209.0,1557.59
249,2015-11-02 14:23:04,27.05,debit,106,0,"New York, NY",device_A,merchant_127,mobile,0,0,0,14,0,25,0.2098,1,0,100441.0,209.14,1557.58
250,2015-11-02 19:31:55,87.25,debit,83,0,"New York, NY",device_B,merchant_068,online,0,0,0,19,0,25,0.9326,0,0,18531.0,209.79,1557.51
251,2015-11-04 00:04:48,51.22,debit,104,0,"New York, NY",device_A,merchant_190,branch,0,0,2,0,0,25,0.6652,0,0,102773.0,209.35,1557.55
252,2015-11-04 18:13:23,63.73,debit,91,0,"Los Angeles, CA",device_A,merchant_244,online,0,0,2,18,0,25,0.8056,1,0,65315.0,209.68,1557.52
253,2015-11-08 04:01:15,47.97,debit,179,0,"New York, NY",device_B,merchant_009,online,0,1,6,4,0,25,0.618,1,0,294472.0,209.86,1557.5
254,2015-11-08 16:33:45,103.46,debit,165,0,"Los Angeles, CA",device_A,merchant_157,atm,0,1,6,16,0,25,0.96,0,0,45150.0,210.56,1557.44
255,2015-11-10 09:42:06,34.47,debit,49,0,"Los Angeles, CA",device_A,merchant_071,branch,0,0,1,9,0,25,0.3626,1,0,148101.0,210.19,1557.47
256,2015-11-10 10:44:21,51.86,debit,59,0,Online,device_C,merchant_208,online,0,0,1,10,0,25,0.6742,1,0,3735.0,210.34,1557.46
257,2015-11-10 17:23:34,77.69,debit,138,0,"New York, NY",device_B,merchant_134,atm,0,0,1,17,0,25,0.8962,0,0,23953.0,210.6,1557.43
258,2015-11-13 01:00:28,30.59,debit,30,0,"Los Angeles, CA",device_A,merchant_044,online,0,0,4,1,0,25,0.2816,0,0,200214.0,210.53,1557.44
259,2015-11-13 20:52:52,66.7,debit,85,1,"Los Angeles, CA",device_A,merchant_064,online,0,0,4,20,0,25,0.832,1,0,71544.0,210.66,1557.43
260,2015-11-15 14:55:06,40.07,debit,21,0,"New York, NY",device_A,merchant_249,online,0,1,6,14,0,25,0.474,1,0,151334.0,210.62,1557.43
261,2015-11-16 08:00:48,21.81,debit,34,0,"San Francisco, CA",device_B,merchant_067,online,0,0,0,8,0,25,0.1128,0,0,61542.0,210.49,1557.45
262,2015-11-17 03:36:04,19.57,debit,73,0,Online,device_A,merchant_044,online,0,0,1,3,0,25,0.078,0,0,70516.0,210.2,1557.48
263,2015-11-17 12:55:05,38.65,credit,98,1,Online,device_A,merchant_116,online,0,0,1,12,0,25,0.4452,1,0,33541.0,210.28,1557.47
264,2015-11-19 18:01:27,66.38,debit,178,0,"New York, NY",device_A,merchant_206,online,0,0,3,18,0,25,0.829,0,0,191182.0,210.8,1557.42
265,2015-11-19 21:20:40,14.3,debit,76,0,"New York, NY",device_A,merchant_142,online,0,0,3,21,0,25,0.0192,1,0,11953.0,210.51,1557.45
266,2015-11-19 22:43:33,44.71,debit,175,0,Online,device_A,merchant_137,online,0,0,3,22,0,25,0.5634,0,0,4973.0,210.77,1557.42
267,2015-11-19 23:18:06,63.19,credit,85,0,"Los Angeles, CA",device_A,merchant_228,mobile,0,0,3,23,0,25,0.802,0,0,2073.0,210.87,1557.41
268,2015-11-20 09:00:25,21.35,credit,84,0,"Los Angeles, CA",device_D,merchant_151,online,0,0,4,9,0,25,0.1048,0,0,34939.0,210.66,1557.44
269,2015-11-21 07:41:49,29.46,debit,134,0,Online,device_D,merchant_057,mobile,0,1,5,7,0,25,0.26,0,0,81684.0,210.08,1557.5
270,2015-11-22 03:12:32,53.85,debit,178,0,"Los Angeles, CA",device_A,merchant_244,branch,0,1,6,3,0,25,0.6982,0,0,70243.0,210.29,1557.47
271,2015-11-22 06:48:31,61.82,credit,109,1,"Los Angeles, CA",device_C,merchant_057,atm,0,1,6,6,0,25,0.7886,0,0,12959.0,210.54,1557.45
272,2015-11-22 08:55:37,90.2,debit,63,0,Online,device_B,merchant_143,atm,0,1,6,8,0,25,0.9374,0,0,7626.0,211.32,1557.37
273,2015-11-22 20:41:28,30.17,debit,12,0,"Los Angeles, CA",device_A,merchant_192,branch,0,1,6,20,0,25,0.2734,1,0,42351.0,211.4,1557.36
274,2015-11-23 07:14:10,26.9,debit,169,0,"New York, NY",device_A,merchant_007,online,0,0,0,7,0,25,0.2058,0,0,37962.0,211.5,1557.35
275,2015-11-24 09:08:33,92.42,debit,159,0,"Los Angeles, CA",device_A,merchant_148,atm,0,0,1,9,0,25,0.9418,1,0,93263.0,211.76,1557.32
276,2015-11-24 15:16:09,27.73,credit,2,0,Online,device_B,merchant_192,atm,0,0,1,15,0,25,0.2246,0,0,22056.0,211.71,1557.33
277,2015-11-25 17:56:26,52.12,credit,144,0,"New York, NY",device_B,merchant_019,atm,0,0,2,17,0,25,0.6776,1,0,96017.0,211.42,1557.36
278,2015-11-25 23:59:40,120.49,credit,129,1,Online,device_D,merchant_134,branch,0,0,2,23,0,25,0.9784,0,0,21794.0,212.64,1557.24
279,2015-11-26 22:43:53,58.93,debit,132,0,"Los Angeles, CA",device_C,merchant_179,online,0,0,3,22,0,25,0.757,1,0,81853.0,212.32,1557.27
280,2015-11-27 14:12:42,59.84,credit,47,0,Online,device_C,merchant_039,atm,0,0,4,14,0,25,0.7666,0,0,55729.0,212.55,1557.25
281,2015-11-27 19:00:39,76.63,debit,52,0,"New York, NY",device_C,merchant_193,atm,0,0,4,19,0,25,0.8912,0,0,17277.0,212.87,1557.21
282,2015-11-29 00:40:45,52.59,debit,47,0,"San Francisco, CA",device_C,merchant_071,online,0,1,6,0,0,25,0.6846,0,0,106806.0,213.19,1557.18
283,2015-11-29 23:40:06,59.98,credit,99,0,Online,device_A,merchant_227,online,0,1,6,23,0,25,0.7686,0,0,82761.0,213.27,1557.17
284,2015-11-30 04:33:01,34.08,debit,50,0,"New York, NY",device_A,merchant_025,atm,0,0,0,4,0,25,0.3538,0,0,17575.0,213.28,1557.17
285,2015-11-30 20:28:51,72.24,debit,45,0,"Los Angeles, CA",device_B,merchant_102,branch,0,0,0,20,0,25,0.8676,0,0,57350.0,213.83,1557.11
286,2015-12-02 09:27:58,49.74,debit,42,0,"San Francisco, CA",device_B,merchant_151,online,0,0,2,9,0,25,0.644,0,0,133147.0,214.14,1557.07
287,2015-12-03 12:23:00,19.32,credit,71,0,"San Francisco, CA",device_A,merchant_217,branch,0,0,3,12,0,25,0.074,0,0,96902.0,49.69,27.69
288,2015-12-04 04:39:15,45.67,debit,57,0,Online,device_C,merchant_230,online,0,0,4,4,0,25,0.5812,0,0,58575.0,49.66,27.69
289,2015-12-04 17:19:51,13.67,debit,33,0,"New York, NY",device_D,merchant_186,online,0,0,4,17,0,25,0.0166,0,0,45636.0,49.48,27.87
290,2015-12-05 04:28:58,57.8,debit,156,0,Online,device_B,merchant_011,online,0,1,5,4,0,25,0.7432,1,0,40147.0,49.93,27.67
291,2015-12-06 18:22:37,35.99,credit,114,1,"Los Angeles, CA",device_A,merchant_162,online,0,1,6,18,0,25,0.3916,1,0,136419.0,49.78,27.71
292,2015-12-06 23:25:50,104.88,credit,44,0,"San Francisco, CA",device_C,merchant_031,online,0,1,6,23,0,25,0.962,1,0,18193.0,50.8,28.04
293,2015-12-07 12:18:18,51.67,debit,114,1,Online,device_A,merchant_166,online,0,0,0,12,0,25,0.6722,1,0,46348.0,50.5,27.89
294,2015-12-08 01:49:08,64.21,debit,56,0,Online,device_A,merchant_118,branch,0,0,1,1,0,25,0.8096,0,0,48650.0,50.0,27.22
295,2015-12-10 00:07:19,23.94,debit,44,0,"New York, NY",device_C,merchant_114,branch,0,0,3,0,0,25,0.1502,1,0,166691.0,50.03,27.18
296,2015-12-10 02:27:41,56.96,credit,96,0,"San Francisco, CA",device_B,merchant_247,online,0,0,3,2,0,25,0.7336,1,0,8422.0,49.9,27.12
297,2015-12-10 04:53:54,29.36,debit,73,1,"New York, NY",device_A,merchant_174,online,0,0,3,4,0,25,0.2582,0,0,8773.0,49.69,27.21
298,2015-12-10 08:14:12,69.77,credit,34,1,"Los Angeles, CA",device_C,merchant_140,online,0,0,3,8,0,25,0.8516,0,0,12018.0,50.12,27.22
299,2015-12-11 04:22:15,23.12,debit,14,0,Online,device_A,merchant_009,atm,0,0,4,4,0,25,0.138,0,0,72483.0,50.02,27.3
300,2015-12-11 10:40:49,42.73,credit,157,0,"San Francisco, CA",device_B,merchant_141,online,0,0,4,10,0,25,0.5316,0,0,22714.0,49.87,27.31
301,2015-12-11 12:32:35,22.67,credit,125,0,Online,device_B,merchant_192,online,0,0,4,12,0,25,0.128,0,0,6706.0,49.68,27.44
302,2015-12-12 00:19:00,43.07,debit,79,0,"San Francisco, CA",device_A,merchant_250,mobile,0,1,5,0,0,25,0.5372,0,0,42385.0,50.04,27.14
303,2015-12-12 04:42:14,111.19,credit,145,1,"New York, NY",device_A,merchant_020,branch,0,1,5,4,0,25,0.9702,0,0,15794.0,50.01,27.06
304,2015-12-13 16:40:12,58.01,debit,83,0,"New York, NY",device_D,merchant_059,online,0,1,6,16,0,25,0.7464,0,0,129478.0,50.09,27.08
305,2015-12-14 00:54:06,39.79,debit,137,0,"Los Angeles, CA",device_A,merchant_085,online,0,0,0,0,0,25,0.4666,0,0,29634.0,50.1,27.07
306,2015-12-14 20:19:35,11.81,debit,27,0,"Los Angeles, CA",device_A,merchant_150,online,0,0,0,20,0,25,0.0072,1,0,69929.0,49.91,27.28
307,2015-12-15 06:08:44,30.94,credit,177,0,Online,device_A,merchant_065,branch,0,0,1,6,0,25,0.291,0,0,35349.0,49.85,27.32
308,2015-12-15 19:02:02,51.28,debit,165,0,Online,device_A,merchant_232,atm,0,0,1,19,0,25,0.6662,0,0,46398.0,49.57,27.17
309,2015-12-16 16:00:27,31.33,debit,156,0,"New York, NY",device_C,merchant_060,online,0,0,2,16,0,25,0.2984,0,0,75505.0,49.41,27.24
310,2015-12-16 21:35:05,82.56,debit,50,0,"New York, NY",device_A,merchant_125,branch,0,0,2,21,0,25,0.9188,1,0,20078.0,49.78,27.46
311,2015-12-18 07:22:00,41.92,debit,55,0,"Los Angeles, CA",device_B,merchant_041,online,0,0,4,7,0,25,0.515,0,0,121615.0,50.01,27.31
312,2015-12-18 15:46:48,69.36,debit,132,0,"New York, NY",device_A,merchant_081,online,0,0,4,15,0,25,0.8492,0,0,30288.0,50.4,27.33
313,2015-12-22 18:26:26,44.81,debit,98,0,Online,device_C,merchant_173,online,0,0,1,18,0,25,0.5658,0,0,355178.0,50.44,27.32
314,2015-12-23 12:36:50,35.23,credit,147,0,"Los Angeles, CA",device_B,merchant_004,online,0,0,2,12,0,25,0.3774,0,0,65424.0,50.19,27.36
315,2015-12-23 20:10:21,31.96,debit,37,0,Online,device_A,merchant_070,online,0,0,2,20,0,25,0.3116,1,0,27211.0,50.18,27.36
316,2015-12-24 10:30:51,24.38,debit,132,0,"San Francisco, CA",device_D,merchant_173,online,0,0,3,10,0,25,0.1582,0,0,51630.0,49.74,27.46
317,2015-12-25 19:51:52,69.99,debit,37,0,"Los Angeles, CA",device_A,merchant_186,online,0,0,4,19,1,25,0.8528,0,0,120061.0,50.26,27.39
318,2015-12-26 13:32:17,32.65,debit,179,0,"Los Angeles, CA",device_B,merchant_241,online,0,1,5,13,0,25,0.325,1,0,63625.0,50.16,27.44
319,2015-12-27 18:22:13,52.52,credit,160,0,"Los Angeles, CA",device_D,merchant_083,branch,0,1,6,18,0,25,0.684,1,0,103796.0,50.32,27.41
320,2015-12-28 16:47:06,31.1,credit,173,0,"Los Angeles, CA",device_B,merchant_094,online,0,0,0,16,0,25,0.2938,1,0,80693.0,50.45,27.28
321,2015-12-29 12:00:38,23.53,debit,112,0,Online,device_B,merchant_151,online,0,0,1,12,0,25,0.1438,0,0,69212.0,50.27,27.41
322,2015-12-29 14:42:38,53.39,credit,12,1,"Los Angeles, CA",device_A,merchant_160,atm,0,0,1,14,0,25,0.6948,0,0,9720.0,50.53,27.32
323,2015-12-29 17:19:47,27.84,credit,169,0,"New York, NY",device_A,merchant_063,branch,0,0,1,17,0,25,0.226,0,0,9429.0,49.93,27.22
324,2015-12-30 06:13:08,33.11,credit,56,0,"Los Angeles, CA",device_A,merchant_248,branch,0,0,2,6,0,25,0.3344,0,0,46401.0,49.93,27.22
325,2015-12-30 10:07:05,21.66,debit,80,0,Online,device_D,merchant_221,online,0,0,2,10,0,25,0.1104,0,0,14037.0,49.64,27.38
326,2015-12-30 16:30:56,31.61,credit,14,0,"Los Angeles, CA",device_D,merchant_008,online,0,0,2,16,0,25,0.3038,0,0,23031.0,49.74,27.29
327,2016-01-01 04:16:28,6944.62,debit,54,0,"Berlin, Germany",device_X14,merchant_213,branch,1,0,4,4,1,25,0.9912,0,1,128732.0,126.4,727.29
328,2016-01-01 14:14:19,35.03,debit,65,0,Online,device_A,merchant_209,atm,0,0,4,14,1,25,0.3728,0,0,35871.0,126.42,727.29
329,2016-01-02 06:15:29,60.89,debit,116,0,"New York, NY",device_A,merchant_209,online,0,1,5,6,0,26,0.7786,0,0,57670.0,126.8,727.24
330,2016-01-05 04:46:56,43.5,debit,58,0,"New York, NY",device_A,merchant_120,mobile,0,0,1,4,0,26,0.5444,0,0,253887.0,125.43,727.28
331,2016-01-06 12:16:53,189.36,debit,96,0,"New York, NY",device_A,merchant_085,online,0,0,2,12,0,26,0.9888,0,0,113397.0,127.15,727.25
332,2016-01-06 21:39:14,50.01,debit,21,0,"New York, NY",device_B,merchant_207,mobile,0,0,2,21,0,26,0.649,0,0,33741.0,127.3,727.23
333,2016-01-07 09:22:08,16.98,debit,4,0,"Los Angeles, CA",device_C,merchant_091,branch,0,0,3,9,0,26,0.043,0,0,42174.0,126.79,727.29
334,2016-01-08 10:17:35,36.36,credit,73,0,"New York, NY",device_B,merchant_153,atm,0,0,4,10,0,26,0.4012,1,0,89727.0,126.89,727.28
335,2016-01-08 15:16:08,37.97,credit,127,0,"Los Angeles, CA",device_B,merchant_161,mobile,0,0,4,15,0,26,0.4312,1,0,17913.0,126.76,727.3
336,2016-01-08 16:46:03,29.76,debit,46,0,"New York, NY",device_C,merchant_194,branch,0,0,4,16,0,26,0.2648,1,0,5395.0,126.51,727.33
337,2016-01-08 22:11:11,41.94,credit,12,0,"San Francisco, CA",device_B,merchant_116,online,0,0,4,22,0,26,0.5158,0,0,19508.0,126.47,727.33
338,2016-01-09 11:44:46,29.32,credit,128,0,"San Francisco, CA",device_A,merchant_106,online,0,1,5,11,0,26,0.2572,1,0,48815.0,125.38,727.4
339,2016-01-09 20:10:35,47.77,credit,30,0,"Los Angeles, CA",device_A,merchant_144,online,0,1,5,20,0,26,0.6144,0,0,30349.0,125.61,727.37
340,2016-01-10 17:24:10,15.57,debit,94,0,"Los Angeles, CA",device_A,merchant_183,online,0,1,6,17,0,26,0.0292,0,0,76415.0,124.81,727.46
341,2016-01-11 16:45:12,71.67,debit,60,1,"Los Angeles, CA",device_B,merchant_164,branch,0,0,0,16,0,26,0.8634,0,0,84062.0,125.04,727.44
