transaction_id,date,amount,transaction_type,transaction_duration_secs,is_recurring,location,device_id,merchant_id,channel,day_of_week,hour_of_day,is_weekend,is_holiday,customer_age,amount_percentile,time_since_last_tx_secs,rolling_mean_3mo_amount,rolling_std_3mo_amount,is_anomaly
txnD000153,2017-04-24 04:15:59,10.56,credit,160,False,"Raleigh, NC",deviceC_24,merchantC_100,branch,0,4,False,False,25,20.269730269730267,154731.0,25.51,21.31,False
txnD000154,2017-04-24 09:20:23,46.91,credit,356,False,"Raleigh, NC",deviceC_4,merchantC_6,branch,0,9,False,False,25,82.42757242757243,18264.0,25.83,21.34,False
txnD000155,2017-04-24 23:40:51,6.86,debit,48,True,"Miami, FL",deviceC_24,merchantC_10,online,0,23,False,False,25,8.271728271728271,51628.0,25.99,21.43,False
txnD000156,2017-04-25 10:48:45,9232.0,debit,7994,False,"Tallinn, Estoni",tempdev_95,rare_merchant,mobile,1,10,False,False,25,99.80019980019979,40074.0,104.68,851.36,True
txnD000157,2017-04-25 20:38:02,15.51,debit,184,True,"Baltimore, MD",deviceC_14,merchantC_73,branch,1,20,False,False,25,36.26373626373626,35357.0,104.65,851.37,False
txnD000158,2017-04-26 01:40:24,13.58,debit,122,False,"Baltimore, MD",deviceC_28,merchantC_134,online,2,1,False,False,25,30.05994005994006,18142.0,103.88,847.76,False
txnD000159,2017-04-26 12:34:48,22.53,debit,315,False,"Cleveland, OH",deviceC_5,merchantC_43,branch,2,12,False,False,25,53.85614385614386,39264.0,104.79,851.35,False
txnD000160,2017-04-27 21:23:59,17.4,credit,160,False,"Baltimore, MD",deviceC_8,merchantC_10,mobile,3,21,False,False,25,41.41858141858142,118151.0,104.89,851.34,False
txnD000161,2017-04-28 11:04:12,1406.76,credit,8053,False,"Quito, Ecuador",tempdev_80,rare_merchant,mobile,4,11,False,False,25,97.56243756243757,49213.0,115.92,856.12,True
txnD000162,2017-04-28 18:05:47,31.7,debit,170,False,"Raleigh, NC",deviceC_16,merchantC_75,branch,4,18,False,False,25,69.27072927072928,25295.0,115.21,852.52,False
txnD000163,2017-04-28 19:16:06,28.26,debit,161,False,"Kansas City, MO",deviceC_9,merchantC_105,atm,4,19,False,False,25,64.66533466533465,4219.0,114.49,848.97,False
txnD000164,2017-04-28 21:44:51,5.89,credit,78,False,"Baltimore, MD",deviceC_14,merchantC_45,branch,4,21,False,False,25,5.854145854145854,8925.0,113.59,845.48,False
txnD000165,2017-04-29 22:37:01,37.66,debit,298,False,"Kansas City, MO",deviceC_30,merchantC_69,online,5,22,True,True,25,75.58441558441558,89530.0,114.33,848.98,False
txnD000166,2017-04-30 02:04:31,20.27,debit,67,False,"Raleigh, NC",deviceC_9,merchantC_42,mobile,6,2,True,True,25,48.311688311688314,12450.0,113.55,845.48,False
txnD000167,2017-04-30 03:50:09,3.84,debit,118,False,"Cleveland, OH",deviceC_28,merchantC_85,online,6,3,True,True,25,1.9080919080919083,6338.0,112.65,842.04,False
txnD000168,2017-04-30 22:16:59,10.41,credit,207,False,"Cleveland, OH",deviceC_16,merchantC_79,mobile,6,22,True,True,25,19.76023976023976,66410.0,111.82,838.63,False
txnD000169,2017-05-02 18:35:27,13.81,debit,242,True,"Cleveland, OH",deviceC_26,merchantC_145,atm,1,18,False,False,25,30.689310689310688,159508.0,112.42,842.06,False
txnD000170,2017-05-03 06:15:14,14.93,credit,329,False,"Minneapolis, MN",deviceC_16,merchantC_59,branch,2,6,False,False,25,34.565434565434565,41987.0,112.11,842.09,False
txnD000171,2017-05-03 12:16:00,39.21,debit,157,False,"Portland, OR",deviceC_12,merchantC_6,mobile,2,12,False,False,25,76.95304695304695,21646.0,111.52,838.66,False
txnD000172,2017-05-04 05:51:57,32.12,debit,259,False,"Portland, OR",deviceC_3,merchantC_144,branch,3,5,False,False,25,69.77022977022978,63357.0,110.88,835.28,False
txnD000173,2017-05-04 14:47:20,21.96,debit,37,False,"Minneapolis, MN",deviceC_13,merchantC_142,branch,3,14,False,False,25,52.2077922077922,32123.0,110.17,831.94,False
txnD000174,2017-05-04 17:33:17,9.66,debit,82,False,"Portland, OR",deviceC_34,merchantC_5,online,3,17,False,False,25,17.402597402597404,9957.0,109.37,828.65,False
txnD000175,2017-05-04 17:51:16,1962.14,credit,3337,False,"Quito, Ecuador",tempdev_10,rare_merchant,atm,3,17,False,False,25,97.98201798201798,1079.0,123.96,841.57,True
txnD000176,2017-05-06 11:15:06,50.53,debit,234,False,"Atlanta, GA",deviceC_10,merchantC_127,atm,5,11,True,True,25,84.27572427572427,149030.0,124.2,841.55,False
txnD000177,2017-05-08 03:02:44,5503.68,debit,5147,False,"Tallinn, Estoni",tempdev_13,rare_merchant,mobile,0,3,False,False,25,99.32067932067932,143258.0,172.95,986.8,True
txnD000178,2017-05-09 18:53:32,4.74,debit,336,False,"Raleigh, NC",deviceC_3,merchantC_46,atm,1,18,False,False,25,3.4865134865134864,143448.0,174.13,990.82,False
txnD000179,2017-05-10 06:45:55,10.21,debit,324,True,"Baltimore, MD",deviceC_21,merchantC_57,online,2,6,False,False,25,19.14085914085914,42743.0,172.78,986.82,False
txnD000180,2017-05-11 11:43:04,18.91,debit,189,True,"Portland, OR",deviceC_26,merchantC_23,mobile,3,11,False,False,25,44.75524475524475,104229.0,172.89,986.81,False
txnD000181,2017-05-11 14:59:30,34.46,debit,187,False,"Orlando, FL",deviceC_31,merchantC_122,branch,3,14,False,False,25,72.52747252747253,11786.0,171.76,982.83,False
txnD000182,2017-05-12 14:14:12,51.53,debit,328,False,"Raleigh, NC",deviceC_12,merchantC_76,online,4,14,False,False,25,84.75524475524475,83682.0,170.79,978.89,False
txnD000183,2017-05-12 14:35:07,17.43,debit,191,False,"Raleigh, NC",deviceC_33,merchantC_129,atm,4,14,False,False,25,41.55844155844156,1255.0,169.57,975.03,False
txnD000184,2017-05-12 19:24:45,13.36,debit,158,False,"Kansas City, MO",deviceC_13,merchantC_24,atm,4,19,False,False,25,29.48051948051948,17378.0,168.33,971.22,False
txnD000185,2017-05-13 05:44:42,61.1,debit,178,False,"Raleigh, NC",deviceC_29,merchantC_35,mobile,5,5,True,True,25,88.5914085914086,37197.0,167.48,967.41,False
txnD000186,2017-05-14 07:10:20,31.37,debit,335,False,"Minneapolis, MN",deviceC_34,merchantC_40,atm,6,7,True,True,25,68.84115884115884,91538.0,166.42,963.67,False
txnD000187,2017-05-14 17:40:03,35.81,credit,24,False,"Orlando, FL",deviceC_8,merchantC_31,mobile,6,17,True,True,25,73.72627372627373,37783.0,165.41,959.96,False
txnD000188,2017-05-14 19:43:23,19.42,debit,159,True,"Kansas City, MO",deviceC_11,merchantC_37,branch,6,19,True,True,25,45.964035964035965,7400.0,164.28,956.32,False
txnD000189,2017-05-14 22:27:04,65.75,debit,71,False,"Raleigh, NC",deviceC_29,merchantC_136,online,6,22,True,True,25,89.99000999001,9821.0,163.53,952.68,False
txnD000190,2017-05-17 06:24:20,10.68,credit,272,False,"Raleigh, NC",deviceC_16,merchantC_86,atm,2,6,False,False,25,20.66933066933067,201436.0,167.92,967.35,False
txnD000191,2017-05-17 08:08:48,25.51,debit,39,False,"Kansas City, MO",deviceC_23,merchantC_124,atm,2,8,False,False,25,60.1998001998002,6268.0,166.81,963.62,False
txnD000192,2017-05-17 18:18:11,50.33,debit,20,False,"Raleigh, NC",deviceC_4,merchantC_57,online,2,18,False,False,25,84.12587412587412,36563.0,165.91,959.9,False
txnD000193,2017-05-18 04:39:01,19.61,credit,155,False,"Baltimore, MD",deviceC_24,merchantC_131,mobile,3,4,False,False,25,46.383616383616385,37250.0,164.78,956.26,False
txnD000194,2017-05-18 10:30:34,2924.04,debit,6626,False,"Quito, Ecuador",tempdev_75,rare_merchant,branch,3,10,False,False,25,98.42157842157843,21093.0,185.84,982.61,True
txnD000195,2017-05-19 17:32:09,16.61,debit,124,False,"Minneapolis, MN",deviceC_27,merchantC_139,atm,4,17,False,False,25,39.31068931068931,111695.0,189.51,993.84,False
txnD000196,2017-05-19 22:28:11,16.43,debit,36,False,"Orlando, FL",deviceC_24,merchantC_157,atm,4,22,False,False,25,38.74125874125875,17762.0,188.97,993.92,False
txnD000197,2017-05-20 04:42:59,30.3,debit,42,False,"Baltimore, MD",deviceC_6,merchantC_116,branch,5,4,True,True,25,67.47252747252747,22488.0,190.29,997.74,False
txnD000198,2017-05-20 22:33:47,7.81,debit,30,False,"Raleigh, NC",deviceC_13,merchantC_151,online,5,22,True,True,25,11.31868131868132,64248.0,188.87,993.94,False
txnD000199,2017-05-22 17:41:34,93.61,credit,206,False,"Miami, FL",deviceC_30,merchantC_9,branch,0,17,False,False,25,94.24575424575424,155267.0,190.49,997.73,False
txnD000200,2017-05-23 05:52:27,22.45,credit,357,False,"Baltimore, MD",deviceC_27,merchantC_81,atm,1,5,False,False,25,53.64635364635365,43853.0,190.52,997.72,False
txnD000201,2017-05-23 17:22:14,12.55,credit,93,False,"Pittsburgh, PA",deviceC_7,merchantC_120,atm,1,17,False,False,25,26.49350649350649,41387.0,190.23,997.77,False
txnD000202,2017-05-23 19:50:44,1425.62,debit,3208,False,"Kathmandu, Nepa",tempdev_10,rare_merchant,branch,1,19,False,False,25,97.58241758241758,8910.0,199.88,999.81,True
txnD000203,2017-05-24 06:29:03,14.37,credit,92,False,"Baltimore, MD",deviceC_4,merchantC_115,online,2,6,False,False,25,32.61738261738262,38299.0,198.44,996.03,False
txnD000204,2017-05-24 18:13:24,26.54,credit,153,False,"Kansas City, MO",deviceC_19,merchantC_140,atm,2,18,False,False,25,62.0979020979021,42261.0,198.6,996.0,False
txnD000205,2017-05-24 18:27:08,54.12,credit,26,False,"Kansas City, MO",deviceC_7,merchantC_93,atm,2,18,False,False,25,85.95404595404595,824.0,197.49,992.22,False
txnD000206,2017-05-25 13:18:55,46.38,debit,199,False,"Minneapolis, MN",deviceC_10,merchantC_158,branch,3,13,False,False,25,81.95804195804196,67907.0,198.82,995.97,False
txnD000207,2017-05-25 21:04:49,37.25,credit,354,False,"Pittsburgh, PA",deviceC_13,merchantC_56,branch,3,21,False,False,25,75.1948051948052,27954.0,198.8,995.97,False
txnD000208,2017-05-26 11:57:03,75.79,debit,186,False,"Cleveland, OH",deviceC_8,merchantC_75,atm,4,11,False,False,25,92.10789210789211,53534.0,197.86,992.16,False
txnD000209,2017-05-27 21:06:48,8.88,credit,183,False,"Atlanta, GA",deviceC_1,merchantC_113,mobile,5,21,True,True,25,14.615384615384617,119385.0,199.19,995.91,False
txnD000210,2017-05-28 05:32:50,7.11,credit,186,False,"Orlando, FL",deviceC_9,merchantC_105,online,6,5,True,True,25,9.160839160839162,30362.0,200.17,999.77,False
txnD000211,2017-05-28 07:00:35,15.08,debit,239,False,"Portland, OR",deviceC_17,merchantC_112,atm,6,7,True,True,25,34.995004995005,5265.0,200.23,999.76,False
txnD000212,2017-05-29 20:54:50,23.56,debit,197,False,"Minneapolis, MN",deviceC_21,merchantC_64,mobile,0,20,False,False,25,56.14385614385614,136455.0,205.99,1015.36,False
txnD000213,2017-05-29 23:09:08,78.89,debit,174,False,"Pittsburgh, PA",deviceC_6,merchantC_10,mobile,0,23,False,False,25,92.46753246753246,8058.0,204.97,1011.32,False
txnD000214,2017-05-30 09:45:07,4.69,credit,177,False,"Kansas City, MO",deviceC_8,merchantC_151,branch,1,9,False,False,25,3.3266733266733266,38159.0,207.79,1019.33,False
txnD000215,2017-06-01 10:53:03,15.97,debit,340,False,"Miami, FL",deviceC_11,merchantC_101,atm,3,10,False,False,25,37.54245754245754,176876.0,209.0,1023.44,False
txnD000216,2017-06-02 09:39:54,16.35,debit,95,False,"Kansas City, MO",deviceC_29,merchantC_48,mobile,4,9,False,False,25,38.46153846153847,82011.0,207.43,1019.39,False
txnD000217,2017-06-02 17:59:10,7.23,credit,228,False,"Orlando, FL",deviceC_12,merchantC_42,branch,4,17,False,False,25,9.52047952047952,29956.0,207.42,1019.39,False
txnD000218,2017-06-03 02:51:50,18.56,debit,142,False,"Portland, OR",deviceC_19,merchantC_34,atm,5,2,True,True,25,44.15584415584416,31960.0,210.63,1027.54,False
txnD000219,2017-06-03 11:58:29,17.23,debit,13,False,"Orlando, FL",deviceC_2,merchantC_37,atm,5,11,True,True,25,41.12887112887113,32799.0,210.6,1027.54,False
txnD000220,2017-06-03 16:09:37,5.59,credit,286,False,"Cleveland, OH",deviceC_23,merchantC_113,atm,5,16,True,True,25,5.104895104895105,15068.0,210.02,1027.64,False
txnD000221,2017-06-03 18:01:05,102.23,debit,251,False,"Cleveland, OH",deviceC_21,merchantC_129,branch,5,18,True,True,25,94.84515484515484,6688.0,209.13,1023.43,False
txnD000222,2017-06-04 07:40:18,12.82,debit,148,False,"Raleigh, NC",deviceC_18,merchantC_131,branch,6,7,True,True,25,27.372627372627374,49153.0,209.03,1023.45,False
txnD000223,2017-06-04 14:52:07,6.82,debit,209,False,"Portland, OR",deviceC_29,merchantC_79,branch,6,14,True,True,25,8.141858141858142,25909.0,207.39,1019.41,False
txnD000224,2017-06-04 17:53:33,19.58,debit,146,False,"Miami, FL",deviceC_18,merchantC_147,online,6,17,True,True,25,46.26373626373626,10886.0,205.87,1015.4,False
txnD000225,2017-06-05 08:13:13,53.87,debit,115,False,"Atlanta, GA",deviceC_33,merchantC_101,atm,0,8,False,False,25,85.8941058941059,51580.0,204.66,1011.39,False
txnD000226,2017-06-06 17:00:13,10.1,credit,96,False,"Pittsburgh, PA",deviceC_9,merchantC_158,mobile,1,17,False,False,25,18.77122877122877,118020.0,203.11,1007.48,False
txnD000227,2017-06-08 04:57:09,34.28,debit,262,False,"Portland, OR",deviceC_34,merchantC_39,branch,3,4,False,False,25,72.34765234765234,129416.0,203.31,1007.45,False
txnD000228,2017-06-09 08:06:27,29.52,credit,263,False,"Cleveland, OH",deviceC_11,merchantC_52,mobile,4,8,False,False,25,66.51348651348651,97758.0,203.49,1007.41,False
txnD000229,2017-06-09 20:43:23,17.08,debit,36,False,"Pittsburgh, PA",deviceC_13,merchantC_88,mobile,4,20,False,False,25,40.46953046953047,45416.0,203.05,1007.48,False
txnD000230,2017-06-10 18:02:25,51.51,debit,224,False,"Baltimore, MD",deviceC_16,merchantC_140,mobile,5,18,True,True,25,84.72527472527473,76742.0,201.86,1003.57,False
txnD000231,2017-06-11 13:41:17,12.41,debit,349,False,"Baltimore, MD",deviceC_2,merchantC_46,online,6,13,True,True,25,26.123876123876123,70732.0,200.38,999.75,False
txnD000232,2017-06-12 16:54:21,17.12,debit,352,False,"Atlanta, GA",deviceC_12,merchantC_130,mobile,0,16,False,False,25,40.66933066933067,97984.0,202.92,1007.5,False
txnD000233,2017-06-13 12:47:08,13.53,credit,265,False,"Pittsburgh, PA",deviceC_33,merchantC_35,branch,1,12,False,False,25,29.960039960039957,71567.0,202.89,1007.51,False
txnD000234,2017-06-14 03:58:20,3648.68,debit,7091,False,"Accra, Ghana",tempdev_54,rare_merchant,atm,2,3,False,False,25,98.7012987012987,54672.0,231.39,1053.13,True
txnD000235,2017-06-14 13:14:40,32.03,debit,132,False,"Portland, OR",deviceC_12,merchantC_80,atm,2,13,False,False,25,69.71028971028971,33380.0,229.82,1049.09,False
txnD000236,2017-06-15 10:53:04,77.45,debit,177,False,"Raleigh, NC",deviceC_28,merchantC_112,atm,3,10,False,False,25,92.34765234765234,77904.0,233.61,1057.1,False
txnD000237,2017-06-15 15:55:42,17.93,debit,116,False,"Portland, OR",deviceC_34,merchantC_75,mobile,3,15,False,False,25,42.53746253746254,18158.0,231.89,1053.04,False
txnD000238,2017-06-15 18:25:59,30.12,credit,169,False,"Atlanta, GA",deviceC_14,merchantC_24,online,3,18,False,False,25,67.27272727272727,9017.0,230.31,1049.0,False
txnD000239,2017-06-16 06:23:09,68.81,debit,233,True,"Cleveland, OH",deviceC_20,merchantC_31,mobile,4,6,False,False,25,90.64935064935065,43030.0,229.04,1044.96,False
txnD000240,2017-06-16 08:08:52,13.09,debit,240,True,"Raleigh, NC",deviceC_15,merchantC_44,atm,4,8,False,False,25,28.381618381618384,6343.0,227.37,1041.04,False
txnD000241,2017-06-16 15:52:36,10.06,credit,358,False,"Portland, OR",deviceC_12,merchantC_34,branch,4,15,False,False,25,18.62137862137862,27824.0,228.96,1044.98,False
txnD000242,2017-06-16 20:36:58,12.84,debit,84,False,"Kansas City, MO",deviceC_14,merchantC_27,branch,4,20,False,False,25,27.432567432567435,17062.0,227.28,1041.06,False
txnD000243,2017-06-16 23:21:59,8.1,debit,132,False,"Pittsburgh, PA",deviceC_15,merchantC_96,atm,4,23,False,False,25,12.267732267732267,9901.0,225.6,1037.2,False
txnD000244,2017-06-17 23:21:05,10.49,credit,108,False,"Pittsburgh, PA",deviceC_9,merchantC_41,branch,5,23,True,True,25,20.05994005994006,86346.0,223.96,1033.37,False
txnD000245,2017-06-18 03:26:21,9.09,debit,67,False,"Kansas City, MO",deviceC_6,merchantC_105,mobile,6,3,True,True,25,15.314685314685313,14716.0,222.33,1029.59,False
txnD000246,2017-06-18 04:28:39,6.34,debit,30,False,"Kansas City, MO",deviceC_19,merchantC_141,mobile,6,4,True,True,25,6.853146853146853,3738.0,220.7,1025.85,False
txnD000247,2017-06-18 05:48:50,21.83,credit,140,False,"Orlando, FL",deviceC_1,merchantC_69,branch,6,5,True,True,25,51.8981018981019,4811.0,219.22,1022.13,False
txnD000248,2017-06-18 20:08:59,9.77,debit,308,False,"Miami, FL",deviceC_33,merchantC_137,atm,6,20,True,True,25,17.75224775224775,51609.0,217.67,1018.47,False
txnD000249,2017-06-19 19:49:06,14.52,credit,254,True,"Baltimore, MD",deviceC_32,merchantC_133,online,0,19,False,False,25,33.196803196803195,85207.0,217.69,1018.47,False
txnD000250,2017-06-20 12:43:12,20.34,debit,227,False,"Raleigh, NC",deviceC_4,merchantC_23,mobile,1,12,False,False,25,48.57142857142857,60846.0,216.23,1014.83,False
txnD000251,2017-06-20 19:29:10,44.13,debit,331,False,"Raleigh, NC",deviceC_25,merchantC_151,online,1,19,False,False,25,80.65934065934066,24358.0,214.98,1011.2,False
txnD000252,2017-06-20 20:57:08,7.09,debit,41,True,"Orlando, FL",deviceC_13,merchantC_113,atm,1,20,False,False,25,9.03096903096903,5278.0,213.47,1007.66,False
txnD000253,2017-06-21 01:06:07,16.83,credit,258,False,"Orlando, FL",deviceC_8,merchantC_95,branch,2,1,False,False,25,39.650349650349646,14939.0,212.06,1004.14,False
txnD000254,2017-06-22 06:37:09,96.13,debit,16,False,"Minneapolis, MN",deviceC_2,merchantC_39,branch,3,6,False,False,25,94.44555444555445,106262.0,214.87,1011.21,False
txnD000255,2017-06-22 18:14:15,32.31,debit,252,False,"Portland, OR",deviceC_4,merchantC_44,branch,3,18,False,False,25,70.00999000999,41826.0,214.92,1011.2,False
txnD000256,2017-06-25 20:59:58,85.77,debit,67,False,"Miami, FL",deviceC_7,merchantC_109,online,6,20,True,True,25,93.48651348651349,269143.0,219.41,1022.07,False
txnD000257,2017-06-26 07:46:41,15.1,debit,47,False,"Orlando, FL",deviceC_11,merchantC_78,online,0,7,False,False,25,35.064935064935064,38803.0,219.36,1022.08,False
txnD000258,2017-06-26 14:17:31,9.35,debit,214,False,"Orlando, FL",deviceC_7,merchantC_22,mobile,0,14,False,False,25,16.283716283716284,23450.0,217.8,1018.42,False
txnD000259,2017-06-27 20:12:46,21.27,debit,174,False,"Pittsburgh, PA",deviceC_6,merchantC_117,online,1,20,False,False,25,50.849150849150845,107715.0,219.4,1022.07,False
txnD000260,2017-06-28 13:33:20,79.46,debit,111,False,"Orlando, FL",deviceC_19,merchantC_3,atm,2,13,False,False,25,92.52747252747253,62434.0,218.36,1018.32,False
txnD000261,2017-06-28 17:11:47,24.76,debit,96,True,"Portland, OR",deviceC_25,merchantC_141,online,2,17,False,False,25,58.561438561438564,13107.0,216.94,1014.68,False
txnD000262,2017-06-30 01:00:22,8.78,credit,59,False,"Baltimore, MD",deviceC_27,merchantC_132,mobile,4,1,False,False,25,14.285714285714285,114515.0,218.24,1018.35,False
txnD000263,2017-06-30 23:19:40,18.46,credit,143,False,"Miami, FL",deviceC_34,merchantC_52,branch,4,23,False,False,25,43.94605394605395,80358.0,216.77,1014.71,False
txnD000264,2017-06-30 23:46:27,47.78,debit,297,False,"Baltimore, MD",deviceC_23,merchantC_145,online,4,23,False,False,25,82.85714285714286,1607.0,215.54,1011.08,False
txnD000265,2017-07-02 04:24:01,9.06,credit,193,True,"Cleveland, OH",deviceC_12,merchantC_30,online,6,4,True,True,25,15.134865134865136,103054.0,216.79,1014.71,False
txnD000266,2017-07-03 03:05:29,19.86,debit,98,False,"Raleigh, NC",deviceC_14,merchantC_92,online,0,3,False,False,25,46.8031968031968,81688.0,216.83,1014.7,False
txnD000267,2017-07-03 13:27:45,4.1,debit,313,False,"Portland, OR",deviceC_13,merchantC_123,mobile,0,13,False,False,25,2.317682317682318,37336.0,215.28,1011.13,False
txnD000268,2017-07-03 15:41:37,22.22,debit,296,False,"Kansas City, MO",deviceC_18,merchantC_15,atm,0,15,False,False,25,52.98701298701298,8032.0,215.32,1011.12,False
txnD000269,2017-07-04 13:45:28,22.76,credit,327,False,"Orlando, FL",deviceC_23,merchantC_139,online,1,13,False,False,25,54.40559440559441,79431.0,215.23,1011.14,False
txnD000270,2017-07-05 11:39:59,39.52,debit,219,False,"Miami, FL",deviceC_4,merchantC_72,branch,2,11,False,False,25,77.22277722277722,78871.0,213.96,1007.55,False
txnD000271,2017-07-06 00:54:08,19.79,debit,26,False,"Portland, OR",deviceC_29,merchantC_119,branch,3,0,False,False,25,46.69330669330669,47649.0,214.0,1007.54,False
txnD000272,2017-07-08 01:43:07,4.28,debit,197,False,"Minneapolis, MN",deviceC_24,merchantC_90,online,5,1,True,True,25,2.6273726273726274,175739.0,215.35,1011.12,False
txnD000273,2017-07-08 05:02:50,42.18,credit,207,False,"Kansas City, MO",deviceC_23,merchantC_119,atm,5,5,True,True,25,79.14085914085915,11983.0,214.09,1007.53,False
txnD000274,2017-07-08 13:30:30,23.88,debit,273,False,"Portland, OR",deviceC_31,merchantC_61,mobile,5,13,True,True,25,56.92307692307692,30460.0,215.43,1011.1,False
