account_id,transaction_id,date,amount,merchant_name,transaction_type,location,login_attempts,transaction_duration,is_holiday,amount_percentile,is_anomaly,anomaly_confidence
AC00417,TX000220,2023-01-06 17:01:53,361.27,M088,Debit,Omaha,1,180,False,1.0,False,0.28794372771447263
AC00391,TX000221,2023-10-19 16:42:37,131.56,M014,Debit,Charlotte,1,42,False,0.6666666666666666,False,0.2743838276613244
AC00414,TX000222,2023-11-28 16:49:27,485.51,M097,Credit,Milwaukee,1,37,False,1.0,False,0.40495694128351156
AC00004,TX000223,2023-07-10 17:15:27,547.87,M064,Debit,Columbus,1,131,False,0.8888888888888888,False,0.2764827384753541
AC00047,TX000224,2023-06-26 18:25:21,457.3,M042,Debit,Virginia Beach,1,15,False,0.75,False,0.3322896295755287
AC00198,TX000225,2023-01-13 16:44:26,506.24,M077,Debit,Chicago,1,64,False,0.5,False,0.32839320480573087
AC00314,TX000226,2023-12-19 16:55:17,486.59,M017,Debit,Indianapolis,1,119,False,1.0,False,0.41651252439887737
AC00212,TX000227,2023-09-28 16:20:57,163.68,M087,Debit,San Diego,1,292,False,0.3333333333333333,False,0.26092711327902707
AC00115,TX000228,2023-01-09 16:54:58,581.65,M009,Debit,Boston,1,176,False,1.0,False,0.44109485529221965
AC00055,TX000229,2023-11-07 16:46:04,52.01,M019,Debit,Mesa,1,85,False,0.4,False,0.3322021035708754
AC00427,TX000230,2023-11-29 18:10:30,630.24,M054,Debit,Boston,1,62,False,0.8888888888888888,False,0.36868430626716747
AC00401,TX000231,2023-11-02 16:36:37,523.74,M099,Debit,Oklahoma City,1,159,False,1.0,False,0.19657660234297836
AC00430,TX000232,2023-02-20 18:41:43,705.6,M071,Debit,Phoenix,3,124,True,1.0,True,0.7655051602015496
AC00299,TX000233,2023-10-23 18:54:48,217.5,M043,Credit,Denver,1,35,False,1.0,False,0.23309661015930286
AC00345,TX000234,2023-01-23 16:50:31,91.48,M081,Debit,Fort Worth,1,141,False,0.3333333333333333,False,0.3053668833660679
AC00430,TX000235,2023-11-13 18:26:24,5.25,M010,Debit,San Jose,1,49,False,0.1428571428571428,False,0.26761170024118786
AC00175,TX000236,2023-09-19 17:16:46,54.03,M087,Credit,Milwaukee,1,161,False,0.2857142857142857,False,0.40872655000354485
AC00177,TX000237,2023-11-27 16:05:27,736.73,M037,Debit,Memphis,1,10,False,1.0,False,0.42264112305477275
AC00225,TX000238,2023-03-10 17:49:57,368.91,M082,Debit,Virginia Beach,1,14,False,0.8181818181818182,False,0.44977906429358216
AC00394,TX000239,2023-01-17 16:03:41,33.06,M045,Credit,Fort Worth,1,170,False,0.1428571428571428,False,0.4807480009778336
AC00026,TX000240,2023-05-04 16:44:56,66.5,M098,Credit,Louisville,1,144,False,0.3333333333333333,False,0.3362210827966712
AC00076,TX000241,2023-01-06 17:16:44,177.08,M014,Debit,Las Vegas,1,85,False,0.5714285714285714,False,0.3653751895334068
AC00215,TX000242,2023-02-06 17:57:28,588.54,M031,Debit,Portland,1,130,False,1.0,False,0.31536459862814475
AC00202,TX000243,2023-10-23 17:16:20,173.5,M052,Debit,Nashville,1,282,False,0.3333333333333333,False,0.4221202598471685
AC00400,TX000244,2023-07-31 16:13:12,78.33,M069,Credit,Memphis,1,189,False,0.4,False,0.48676050479331784
AC00004,TX000245,2024-01-01 16:08:49,40.66,M061,Debit,Louisville,1,156,True,0.2222222222222222,True,0.6573106553151277
AC00260,TX000246,2023-02-20 17:30:19,97.22,M063,Credit,Atlanta,1,55,True,0.75,True,0.71193490839977
AC00415,TX000247,2023-11-06 17:22:58,34.07,M080,Debit,Philadelphia,1,81,False,0.6666666666666666,False,0.19423817194133647
AC00337,TX000248,2023-10-19 16:14:15,492.06,M012,Debit,Fresno,1,74,False,0.5,False,0.2021545906673388
AC00253,TX000249,2023-09-12 16:43:27,842.01,M015,Credit,Virginia Beach,1,185,False,1.0,False,0.5436168683580963
AC00126,TX000250,2023-01-09 16:09:48,73.55,M086,Debit,Atlanta,1,158,False,0.1428571428571428,False,0.39183986802220067
AC00304,TX000251,2023-09-04 18:13:25,760.53,M005,Debit,Phoenix,1,118,True,0.9090909090909092,False,0.6009557882708938
AC00470,TX000252,2023-01-30 16:09:08,273.08,M007,Credit,Houston,1,134,False,0.5,False,0.4087392288905023
AC00041,TX000253,2023-12-22 16:27:49,371.69,M020,Debit,San Francisco,1,143,False,1.0,False,0.4633899615982235
AC00442,TX000254,2023-08-30 16:11:47,218.96,M021,Debit,Seattle,1,13,False,0.6666666666666666,False,0.24549684498536128
AC00430,TX000255,2023-12-25 16:58:19,227.39,M010,Debit,Atlanta,1,65,True,0.7142857142857143,False,0.42961376747223
AC00258,TX000256,2023-05-08 16:45:11,237.99,M043,Credit,Kansas City,1,86,False,0.7142857142857143,False,0.34351712585177563
AC00073,TX000257,2023-07-04 16:27:23,186.6,M037,Debit,Washington,1,13,True,0.4,False,0.5843676215200257
AC00430,TX000258,2023-02-13 17:18:15,341.15,M042,Debit,San Jose,1,148,False,0.8571428571428571,False,0.23604631938594295
AC00363,TX000259,2023-09-06 16:28:38,434.58,M091,Debit,Memphis,1,215,False,0.5833333333333334,False,0.24374114254546525
AC00307,TX000260,2023-05-26 18:12:50,312.88,M040,Credit,Portland,1,44,False,1.0,False,0.44331977287364693
AC00085,TX000261,2023-09-18 17:31:23,75.15,M094,Debit,Boston,1,154,False,0.3333333333333333,False,0.11549618949566393
AC00448,TX000262,2023-08-14 18:13:38,23.3,M061,Debit,Los Angeles,1,161,False,0.1428571428571428,False,0.35900321966557497
AC00194,TX000263,2023-02-08 18:18:07,47.38,M061,Credit,Seattle,1,61,False,0.4,False,0.38221860520039447
AC00319,TX000264,2023-07-19 16:57:01,512.81,M004,Debit,Sacramento,1,30,False,0.8,False,0.3379453897495175
AC00366,TX000265,2023-07-31 16:01:00,488.15,M098,Debit,Louisville,1,168,False,0.75,False,0.18549578336497713
AC00338,TX000266,2023-04-05 18:37:10,12.82,M055,Debit,Fort Worth,1,156,False,0.1428571428571428,False,0.27100821063112884
AC00178,TX000267,2023-04-17 16:50:45,66.9,M021,Credit,Charlotte,4,129,False,0.2,False,0.5247346552178639
AC00424,TX000268,2023-07-07 16:38:12,535.91,M097,Debit,Las Vegas,1,22,False,1.0,False,0.28368722793533924
AC00147,TX000269,2023-07-03 18:01:00,270.72,M094,Credit,Washington,1,53,False,1.0,False,0.2879257432161764
AC00171,TX000270,2023-02-06 16:09:48,97.98,M033,Debit,Denver,1,18,False,0.6,False,0.22728429686048476
AC00023,TX000271,2023-08-25 16:52:28,196.08,M088,Debit,San Francisco,1,98,False,0.6666666666666666,False,0.3222786451098928
AC00263,TX000272,2023-06-01 16:51:11,251.18,M058,Debit,San Jose,1,246,False,0.6,False,0.30439889739149734
AC00423,TX000273,2023-03-28 18:30:25,44.52,M081,Debit,El Paso,1,205,False,0.1666666666666666,False,0.3871483156892094
AC00455,TX000274,2023-05-23 16:03:54,178.87,M001,Debit,Baltimore,1,180,False,0.4285714285714285,False,0.18110285851610514
AC00454,TX000275,2023-12-20 16:08:02,1176.28,M074,Credit,Kansas City,5,174,False,1.0,True,0.9931910202768788
AC00055,TX000276,2023-10-31 16:48:01,386.68,M019,Debit,New York,1,128,False,1.0,False,0.3191878005160774
AC00403,TX000277,2023-04-24 18:33:29,167.14,M049,Debit,Denver,1,20,False,0.875,False,0.18799338469328203
AC00220,TX000278,2023-09-05 16:55:47,345.22,M025,Debit,Fresno,1,253,False,0.6666666666666666,False,0.17616401360312142
AC00009,TX000279,2023-12-25 17:19:08,74.85,M091,Debit,Raleigh,1,117,True,0.2,True,0.6881992175972476
AC00445,TX000280,2023-10-16 16:15:54,671.73,M071,Debit,Washington,1,54,False,1.0,False,0.2872953323972775
AC00133,TX000281,2023-11-23 16:15:59,255.04,M084,Debit,Seattle,1,152,True,0.8571428571428571,False,0.36129160938305194
AC00362,TX000282,2023-02-09 17:50:23,45.77,M066,Debit,Philadelphia,1,109,False,0.0833333333333333,False,0.3586404251783006
AC00026,TX000283,2023-01-09 16:54:30,329.69,M088,Credit,San Antonio,1,66,False,1.0,False,0.4140681893300764
AC00387,TX000284,2023-07-10 16:37:11,362.04,M059,Credit,Philadelphia,2,198,False,1.0,False,0.4871167178208052
AC00451,TX000285,2023-10-09 17:48:55,11.92,M063,Debit,San Diego,1,52,True,0.2,False,0.6035124363380409
AC00033,TX000286,2023-12-19 16:46:08,47.42,M012,Debit,San Diego,1,28,False,0.5,False,0.2110522423204482
AC00087,TX000287,2023-01-19 16:14:12,35.99,M023,Debit,Miami,1,129,False,0.2222222222222222,False,0.30956778794418977
AC00159,TX000288,2023-05-05 16:04:36,151.19,M061,Credit,New York,1,96,False,0.4,False,0.39872855334608237
AC00177,TX000289,2023-07-10 16:40:15,242.62,M094,Credit,San Francisco,1,234,False,0.5555555555555556,False,0.33454194515270647
AC00093,TX000290,2023-09-29 18:54:28,48.72,M063,Debit,Virginia Beach,1,17,False,0.1111111111111111,False,0.3757441140784438
AC00427,TX000291,2023-07-21 17:02:42,43.46,M020,Debit,Boston,1,80,False,0.1111111111111111,False,0.43554200705872403
AC00284,TX000292,2023-07-21 18:54:14,1036.21,M067,Debit,Omaha,1,126,False,1.0,False,0.37613060181027524
AC00189,TX000293,2023-10-09 18:28:04,443.79,M099,Debit,Las Vegas,1,87,True,0.8,False,0.43324035767833746
AC00495,TX000294,2023-12-01 18:46:28,365.14,M002,Debit,Dallas,1,57,False,0.75,False,0.29068644941620475
AC00148,TX000295,2023-05-05 16:31:53,757.41,M048,Debit,Los Angeles,1,37,False,0.8,False,0.4642863709533453
AC00272,TX000296,2023-08-21 18:09:24,20.54,M055,Debit,Fort Worth,1,72,False,0.125,False,0.2684888630558015
AC00381,TX000297,2023-10-02 16:03:09,475.36,M018,Debit,Phoenix,1,105,False,1.0,False,0.21159800176644805
AC00110,TX000298,2023-06-26 16:40:21,34.74,M072,Debit,San Francisco,1,24,False,0.25,False,0.5496041427982684
AC00495,TX000299,2023-03-06 16:46:57,689.54,M038,Debit,Oklahoma City,1,93,False,0.875,False,0.17816426905448268
AC00035,TX000300,2023-10-16 16:09:47,211.18,M059,Debit,Washington,1,90,False,0.7777777777777778,False,0.22615278377714257
AC00119,TX000301,2023-11-21 16:23:41,211.36,M041,Credit,Fort Worth,1,286,False,0.6666666666666666,False,0.3686843112553015
AC00488,TX000302,2023-07-31 16:35:59,744.41,M095,Credit,Houston,1,107,False,1.0,False,0.5766228102877724
AC00466,TX000303,2023-06-29 16:16:37,61.43,M035,Debit,Phoenix,1,170,False,0.25,False,0.26005973947102506
AC00489,TX000304,2023-09-25 16:11:18,167.44,M087,Debit,Mesa,1,82,False,0.6666666666666666,False,0.2301512504944169
AC00306,TX000305,2023-04-07 17:23:05,361.46,M093,Debit,Nashville,1,83,False,0.8333333333333334,False,0.21402273232429908
AC00431,TX000306,2023-06-16 17:21:15,378.85,M089,Debit,Virginia Beach,1,126,False,0.8571428571428571,False,0.2118754692142792
AC00233,TX000307,2023-06-16 16:41:23,241.11,M063,Debit,Columbus,1,55,False,0.8333333333333334,False,0.306336634960463
AC00389,TX000308,2023-09-11 17:31:10,131.93,M049,Credit,Fort Worth,1,13,False,0.3333333333333333,False,0.3520978550533571
AC00067,TX000309,2023-07-19 17:42:38,20.28,M047,Debit,Oklahoma City,1,213,False,0.1428571428571428,False,0.2827726239605112
AC00300,TX000310,2023-04-27 17:30:16,415.88,M005,Debit,San Diego,1,170,False,1.0,False,0.23865900343589383
AC00386,TX000311,2023-02-09 17:53:59,49.99,M062,Debit,Omaha,1,139,False,0.25,False,0.15290070580472226
AC00285,TX000312,2023-09-27 16:55:35,1221.65,M091,Debit,Denver,1,153,False,1.0,False,0.3537044151389306
AC00219,TX000313,2023-06-16 18:58:50,100.66,M024,Debit,Dallas,1,144,False,0.5,False,0.29541160110263126
AC00445,TX000314,2023-12-08 16:47:48,485.54,M080,Debit,Louisville,1,148,False,0.8,False,0.2501779790241715
AC00371,TX000315,2023-02-10 17:06:40,321.15,M037,Debit,Los Angeles,1,179,False,1.0,False,0.43530525274827775
AC00164,TX000316,2023-06-26 18:57:37,711.3,M076,Debit,San Jose,1,51,False,0.8333333333333334,False,0.3787135566018404
AC00200,TX000317,2023-10-12 16:02:13,12.23,M065,Debit,Houston,1,139,False,0.1428571428571428,False,0.28291856237331237
AC00310,TX000318,2023-10-30 17:17:51,350.94,M013,Debit,Colorado Springs,1,64,False,0.5714285714285714,False,0.18330721548997614
AC00106,TX000319,2023-04-18 17:43:50,301.85,M062,Debit,Columbus,1,25,False,0.5,False,0.23564195790853654
AC00444,TX000320,2023-03-09 17:37:08,29.34,M087,Debit,Louisville,1,30,False,0.25,False,0.2023728694647451
AC00441,TX000321,2023-04-24 17:01:08,231.71,M060,Debit,Raleigh,1,148,False,0.5,False,0.3121380269306555
AC00300,TX000322,2023-08-11 18:20:48,179.43,M004,Debit,Oklahoma City,1,244,False,0.8,False,0.22045461029137425
AC00194,TX000323,2023-01-30 17:11:53,36.71,M095,Debit,Jacksonville,1,55,False,0.2,False,0.3845151189590677
AC00248,TX000324,2023-04-11 17:18:50,138.12,M067,Credit,Los Angeles,1,281,False,0.5714285714285714,False,0.3980777804556599
AC00286,TX000325,2023-04-17 16:56:06,233.24,M070,Debit,Louisville,1,72,False,1.0,False,0.2145821258811817
AC00049,TX000326,2023-11-23 16:09:39,609.14,M086,Debit,Tucson,1,177,True,1.0,False,0.5523896056311915
AC00471,TX000327,2023-12-25 17:46:24,436.64,M033,Debit,Los Angeles,1,111,True,1.0,False,0.5621726315812909
AC00434,TX000328,2023-05-31 16:54:20,870.43,M037,Debit,Los Angeles,1,55,False,1.0,False,0.5305132366109327
AC00264,TX000329,2023-11-06 17:23:08,354.4,M046,Debit,Chicago,1,128,False,0.5,False,0.12121492721510602
AC00316,TX000330,2023-02-20 17:28:15,22.63,M052,Debit,Kansas City,1,112,True,0.1666666666666666,False,0.5622486896353575
AC00087,TX000331,2023-06-19 16:36:25,182.19,M007,Debit,Mesa,1,53,True,0.6666666666666666,False,0.5424564462464084
AC00140,TX000332,2023-10-30 16:58:01,126.81,M036,Debit,Philadelphia,1,290,False,0.2857142857142857,False,0.4290495572090645
AC00418,TX000333,2023-09-08 16:48:51,288.17,M012,Debit,Virginia Beach,1,50,False,0.8333333333333334,False,0.1911921631215042
AC00187,TX000334,2023-10-02 17:44:05,118.77,M066,Debit,Atlanta,1,123,False,0.4,False,0.30288535259096866
AC00077,TX000335,2023-04-14 17:59:43,651.82,M094,Debit,Indianapolis,1,166,False,1.0,False,0.27508867839408957
AC00141,TX000336,2023-10-17 16:58:59,66.65,M100,Debit,Detroit,1,33,False,0.4,False,0.17774367783507952
AC00332,TX000337,2023-01-16 16:31:48,98.53,M085,Debit,Denver,1,166,True,0.25,False,0.5408771113750779
AC00439,TX000338,2023-06-02 16:48:43,138.95,M090,Debit,Washington,1,30,False,0.1111111111111111,False,0.3808581221549709
AC00055,TX000339,2023-11-10 16:10:34,33.89,M079,Debit,Nashville,1,177,True,0.2,False,0.5758920113472855
AC00299,TX000340,2023-09-18 16:04:52,23.71,M005,Debit,Atlanta,1,164,False,0.25,False,0.31981727042057895
AC00107,TX000341,2023-03-01 16:31:58,1830.0,M082,Debit,San Antonio,1,238,False,1.0,True,0.7320412627810385
AC00171,TX000342,2023-12-21 17:01:24,26.06,M096,Debit,San Diego,1,283,False,0.4,False,0.24615067661394188
AC00493,TX000343,2023-05-01 17:17:12,17.07,M023,Debit,Los Angeles,1,44,False,0.4,False,0.4117432041603513
AC00232,TX000344,2023-09-22 16:42:15,703.89,M074,Debit,San Antonio,1,62,False,1.0,False,0.44847226462378065
AC00156,TX000345,2023-08-28 16:43:15,1271.9,M073,Debit,Houston,1,155,False,1.0,False,0.3358719475354771
AC00442,TX000346,2023-09-20 17:25:26,26.55,M099,Debit,Houston,1,228,False,0.2222222222222222,False,0.246783599027449
AC00375,TX000347,2023-06-09 16:10:51,147.4,M067,Debit,San Jose,1,259,False,0.3333333333333333,False,0.33781010384556925
AC00034,TX000348,2023-03-30 16:09:26,202.11,M005,Debit,Memphis,1,18,False,0.75,False,0.27023231797598896
AC00376,TX000349,2023-05-02 16:14:22,308.42,M077,Debit,Nashville,1,39,False,1.0,False,0.3293205066632007
AC00029,TX000350,2023-02-27 16:39:28,11.18,M035,Debit,Miami,1,144,False,0.1666666666666666,False,0.13382247689136517
AC00040,TX000351,2023-02-02 16:19:31,294.15,M020,Debit,Fresno,1,136,False,0.6,False,0.251660611457556
AC00482,TX000352,2023-10-30 17:54:19,29.58,M066,Debit,Colorado Springs,1,121,False,0.3333333333333333,False,0.2532043804569944
AC00365,TX000353,2023-07-10 16:43:05,139.45,M004,Debit,Boston,1,31,False,0.4,False,0.3200081119964644
AC00340,TX000354,2023-06-30 17:10:38,432.63,M024,Debit,Colorado Springs,1,137,False,1.0,False,0.365122971054178
AC00349,TX000355,2023-02-01 18:47:20,131.43,M053,Debit,Charlotte,1,65,False,0.5,False,0.006616872904214858
AC00374,TX000356,2023-10-09 18:43:04,516.72,M025,Debit,Mesa,1,128,True,1.0,False,0.48703794879940404
AC00261,TX000357,2023-02-07 17:20:24,121.82,M094,Debit,Colorado Springs,3,123,False,0.75,False,0.333562849815801
AC00459,TX000358,2023-07-24 16:45:31,374.5,M002,Credit,San Francisco,1,178,False,0.8571428571428571,True,0.6646788216828778
AC00331,TX000359,2023-09-06 17:01:50,166.13,M013,Debit,Omaha,1,227,False,0.5714285714285714,False,0.255360500977456
AC00165,TX000360,2023-10-10 16:42:09,626.9,M017,Debit,Chicago,1,146,False,0.8333333333333334,False,0.29209518776015586
AC00397,TX000361,2023-07-17 16:57:14,466.85,M007,Debit,Austin,1,165,False,0.8571428571428571,False,0.23569128867012926
AC00192,TX000362,2023-05-17 17:00:34,788.84,M055,Debit,Phoenix,1,231,False,1.0,False,0.3567608583665737
AC00063,TX000363,2023-03-23 16:38:40,873.65,M050,Credit,Oklahoma City,1,59,False,1.0,False,0.575854496538796
AC00478,TX000364,2023-04-03 16:37:24,525.28,M011,Debit,Colorado Springs,1,134,False,0.7142857142857143,False,0.26491655066833153
AC00272,TX000365,2023-09-07 16:08:12,110.17,M054,Debit,Raleigh,1,137,False,0.375,False,0.5115719889136963
AC00092,TX000366,2023-09-12 16:28:38,632.69,M047,Debit,Denver,1,76,False,0.875,False,0.21602311284798456
AC00332,TX000367,2023-12-08 16:39:15,124.35,M015,Debit,Oklahoma City,1,90,False,0.375,False,0.2729948720234758
AC00087,TX000368,2023-03-13 16:25:34,43.85,M013,Debit,Fresno,1,122,False,0.3333333333333333,False,0.14063940451521084
AC00327,TX000369,2023-03-09 16:31:54,283.81,M046,Debit,San Diego,1,29,False,0.5,False,0.15619745880879443
AC00269,TX000370,2023-06-14 16:30:42,168.53,M100,Debit,San Francisco,1,112,False,0.6666666666666666,False,0.19794746409266958
AC00177,TX000371,2023-11-27 16:43:28,218.59,M088,Credit,Denver,1,123,False,0.3333333333333333,False,0.3934551035756262
AC00322,TX000372,2023-08-21 16:28:17,132.84,M060,Debit,Oklahoma City,1,143,False,0.3333333333333333,False,0.14852791716487201
AC00069,TX000373,2023-11-15 16:54:44,157.37,M014,Credit,Dallas,1,289,False,0.4285714285714285,False,0.473879645151445
AC00264,TX000374,2023-07-17 16:48:23,144.77,M007,Debit,Albuquerque,1,159,False,0.3333333333333333,False,0.31667805918659414
AC00014,TX000375,2023-05-03 17:04:32,643.22,M073,Debit,Atlanta,1,93,False,0.8888888888888888,False,0.2868182795486024
AC00316,TX000376,2023-11-20 16:51:14,1392.54,M013,Debit,El Paso,1,297,False,1.0,False,0.47365946712212703
AC00131,TX000377,2023-07-10 16:51:12,208.07,M100,Debit,Oklahoma City,1,36,False,0.3333333333333333,False,0.140685333962673
AC00232,TX000378,2023-12-25 17:53:56,94.3,M042,Debit,Phoenix,1,57,True,0.6,False,0.5863171811535034
AC00410,TX000379,2023-11-23 18:00:00,295.5,M095,Debit,Mesa,1,36,True,0.8,False,0.6168119948222455
AC00488,TX000380,2023-11-06 17:53:25,30.23,M049,Debit,Austin,1,99,False,0.5,False,0.14885020768505886
AC00329,TX000381,2023-10-26 16:16:12,112.05,M078,Credit,Phoenix,1,159,False,0.4444444444444444,False,0.3154855097949614
AC00021,TX000382,2023-07-03 17:03:48,180.24,M098,Debit,Phoenix,1,144,False,0.125,False,0.2983291822547476
AC00188,TX000383,2023-05-30 17:54:22,13.71,M084,Credit,Denver,1,148,False,0.2,False,0.3208339668378038
AC00341,TX000384,2023-03-13 17:26:17,96.54,M020,Debit,New York,1,95,False,0.6,False,0.22140527957167797
AC00090,TX000385,2023-05-29 17:02:32,79.35,M051,Debit,Los Angeles,1,70,True,0.3333333333333333,False,0.5997826361425913
AC00456,TX000386,2023-07-10 18:16:07,101.04,M067,Debit,San Antonio,1,160,False,0.5454545454545454,False,0.29219985237871604
AC00322,TX000387,2023-11-23 17:23:16,74.42,M003,Debit,El Paso,1,68,True,0.2222222222222222,False,0.5925154723378001
AC00135,TX000388,2023-05-18 16:16:53,39.66,M045,Debit,Virginia Beach,1,169,False,0.5,False,0.23407155680869804
AC00279,TX000389,2023-05-09 16:55:54,99.36,M004,Debit,Seattle,1,46,False,0.5555555555555556,False,0.18901582751779478
AC00210,TX000390,2023-08-25 18:47:28,123.85,M047,Debit,Las Vegas,1,244,False,0.25,False,0.23909856983329683
AC00251,TX000391,2023-12-25 17:05:00,426.93,M054,Debit,Omaha,1,248,True,0.25,True,0.7452382674959624
AC00116,TX000392,2023-05-16 16:21:42,133.73,M001,Credit,San Jose,1,123,False,0.5,False,0.3617383662909765
AC00131,TX000393,2023-08-23 16:32:59,222.39,M088,Debit,Virginia Beach,1,73,False,0.4444444444444444,False,0.3248900572746622
AC00265,TX000394,2023-06-05 16:06:43,215.94,M021,Credit,Virginia Beach,1,140,False,0.4444444444444444,False,0.32183411565446746
AC00326,TX000395,2023-12-14 18:52:54,6.3,M017,Debit,Columbus,5,283,False,0.2,True,0.8779114985644798
AC00411,TX000396,2023-05-31 16:25:19,826.23,M042,Debit,Colorado Springs,1,209,False,1.0,False,0.33800841746075827
AC00039,TX000397,2023-10-11 16:14:28,416.37,M015,Debit,Columbus,1,67,False,0.7142857142857143,False,0.2852023772921022
AC00293,TX000398,2023-05-15 16:37:12,131.46,M006,Debit,Charlotte,1,258,False,1.0,False,0.2950760365877375
AC00306,TX000399,2023-05-22 17:24:46,202.86,M088,Credit,Memphis,1,149,False,0.6666666666666666,False,0.4086162713026312
